,Field_ID,aspect,average_temperature,band_1_mean_2007,band_1_mean_2008,band_1_mean_2009,band_1_mean_2010,band_1_mean_2011,band_1_mean_2012,band_1_mean_2013,band_2_mean_2007,band_2_mean_2008,band_2_mean_2009,band_2_mean_2010,band_2_mean_2011,band_2_mean_2012,band_2_mean_2013,band_3_mean_2007,band_3_mean_2008,band_3_mean_2009,band_3_mean_2010,band_3_mean_2011,band_3_mean_2012,band_3_mean_2013,band_4_mean_2007,band_4_mean_2008,band_4_mean_2009,band_4_mean_2010,band_4_mean_2011,band_4_mean_2012,band_4_mean_2013,band_5_mean_2007,band_5_mean_2008,band_5_mean_2009,band_5_mean_2010,band_5_mean_2011,band_5_mean_2012,band_5_mean_2013,band_7_mean_2007,band_7_mean_2008,band_7_mean_2009,band_7_mean_2010,band_7_mean_2011,band_7_mean_2012,band_7_mean_2013,crops_max_year,elevation,margins,maxCRSI_year,max_CRSI,salinity,slope,total_precipitation,ucr_precipitation,ucr_temperature
838,4.0,33,286.502443949,960.681818182,706.666666667,648.68,581.75,669.913043478,596.48,793.363636364,1306.31818182,981.142857143,916.68,844.3,952.0,883.52,1149.86363636,1482.90909091,876.238095238,847.04,786.5,977.913043478,753.28,1263.86363636,2550.81818182,3935.28571429,3575.6,3425.05,3022.82608696,4123.88,3270.59090909,2470.68181818,2351.66666667,2351.84,2245.25,2388.39130435,2274.12,2657.09090909,1972.63636364,1239.85714286,1249.68,1251.7,1490.69565217,1183.04,1763.09090909,1.0,95,0.0,2012.0,0.842564854517,15.198,0,173.0,266.551,291.0753
839,4.0,30,286.502443949,953.619047619,702.285714286,631.76,589.45,650.434782609,584.36,791.272727273,1280.0,985.952380952,898.32,855.8,949.652173913,883.96,1153.68181818,1453.42857143,878.476190476,826.2,788.4,941.086956522,733.4,1298.22727273,2632.85714286,3952.0,3702.52,3490.0,3094.56521739,4176.28,3306.09090909,2481.85714286,2357.52380952,2309.28,2216.6,2384.17391304,2280.08,2679.36363636,1940.71428571,1250.52380952,1228.56,1225.85,1466.13043478,1176.08,1781.27272727,1.0,95,0.0,2012.0,0.843432579406,11.954,0,173.0,125.082,292.4184
840,4.0,25,286.502443949,885.095238095,666.636363636,594.846153846,575.1,638.130434783,564.4,775.0,1224.42857143,936.136363636,849.269230769,829.4,937.173913043,866.28,1126.95238095,1379.76190476,801.636363636,748.653846154,758.9,925.347826087,697.24,1229.19047619,2796.04761905,4333.31818182,3978.19230769,3816.45,3337.30434783,4437.2,3331.0,2457.14285714,2379.27272727,2297.23076923,2299.0,2377.04347826,2303.44,2568.71428571,1874.23809524,1213.68181818,1204.96153846,1233.05,1442.34782609,1166.24,1716.23809524,1.0,95,0.0,2012.0,0.852679969151,7.536,0,173.0,266.551,291.0753
841,4.0,25,285.319608053,895.80952381,682.863636364,593.461538462,579.25,642.652173913,616.481481481,792.666666667,1231.66666667,955.136363636,861.192307692,849.5,939.695652174,921.925925926,1141.66666667,1391.33333333,810.136363636,760.576923077,767.45,937.391304348,748.296296296,1259.95238095,2833.66666667,4334.09090909,4040.88461538,3878.35,3432.13043478,4486.33333333,3253.28571429,2517.04761905,2408.13636364,2344.19230769,2397.7,2405.7826087,2279.0,2624.28571429,1922.57142857,1252.90909091,1247.19230769,1308.1,1465.7826087,1178.96296296,1746.42857143,1.0,95,0.0,2010.0,0.846323156961,9.948,0,272.0,266.551,291.0753
842,4.0,24,286.502443949,961.863636364,689.090909091,610.12,576.047619048,643.0,578.576923077,781.636363636,1304.22727273,973.863636364,880.92,847.666666667,944.56,877.076923077,1156.5,1465.59090909,845.681818182,788.44,768.571428571,940.8,730.423076923,1285.27272727,2865.72727273,4226.59090909,4068.12,3945.66666667,3453.48,4415.61538462,3312.45454545,2579.63636364,2435.0,2380.44,2430.71428571,2404.16,2294.42307692,2665.0,2023.90909091,1276.63636364,1290.8,1345.19047619,1451.56,1185.53846154,1778.72727273,1.0,95,0.0,2012.0,0.85329006338,8.057,0,173.0,266.551,291.0753
843,4.0,24,286.502443949,853.6,695.333333333,603.956521739,591.238095238,640.2,591.115384615,788.863636364,1196.75,983.857142857,871.391304348,870.0,954.4,888.230769231,1158.54545455,1355.9,877.428571429,777.0,786.380952381,958.76,748.115384615,1299.04545455,2826.15,4108.71428571,3981.47826087,3883.85714286,3441.92,4338.53846154,3316.54545455,2547.7,2448.47619048,2387.43478261,2452.71428571,2424.2,2322.11538462,2677.72727273,1956.05,1322.71428571,1297.73913043,1381.33333333,1473.96,1217.19230769,1812.18181818,1.0,95,0.0,2012.0,0.849422001526,9.04,0,173.0,266.551,291.0753
844,4.0,25,285.319608053,829.421052632,717.333333333,612.739130435,592.19047619,671.461538462,612.192307692,803.045454545,1183.36842105,996.571428571,892.739130435,875.238095238,968.807692308,904.230769231,1172.0,1372.31578947,916.285714286,805.173913043,821.952380952,979.038461538,773.961538462,1302.54545455,2720.63157895,3968.85714286,3942.7826087,3801.47619048,3401.23076923,4276.53846154,3291.59090909,2550.73684211,2467.28571429,2423.2173913,2458.19047619,2457.80769231,2364.38461538,2713.95454545,1953.68421053,1354.76190476,1327.26086957,1386.9047619,1503.53846154,1256.34615385,1820.22727273,1.0,95,0.0,2010.0,0.845840059977,9.916,0,272.0,266.551,291.0753
845,4.0,26,286.502443949,867.368421053,730.142857143,645.043478261,606.380952381,652.769230769,605.2,812.863636364,1229.63157895,1013.61904762,916.565217391,892.761904762,950.769230769,914.28,1186.13636364,1422.05263158,950.428571429,851.869565217,842.666666667,959.538461538,801.4,1322.40909091,2555.36842105,3745.33333333,3782.2173913,3643.52380952,3251.03846154,4200.4,3230.5,2558.0,2463.33333333,2420.86956522,2431.0952381,2441.92307692,2379.92,2777.04545455,2016.42105263,1381.19047619,1360.39130435,1384.38095238,1500.19230769,1268.04,1864.40909091,1.0,95,0.0,2012.0,0.847147187276,11.734,0,173.0,266.551,291.0753
846,4.0,27,286.502443949,850.736842105,737.1,643.304347826,602.571428571,645.5,613.04,786.428571429,1216.21052632,1010.1,904.47826087,882.380952381,937.461538462,910.6,1161.04761905,1418.57894737,935.55,842.782608696,838.761904762,950.5,794.96,1322.9047619,2480.78947368,3718.2,3735.47826087,3596.57142857,3244.11538462,4192.92,3182.80952381,2489.0,2420.8,2391.34782609,2433.57142857,2432.23076923,2383.36,2730.0952381,1947.57894737,1370.65,1321.34782609,1366.0952381,1482.03846154,1273.76,1817.71428571,1.0,94,0.0,2012.0,0.844450216347,13.423,0,173.0,266.551,291.0753
847,4.0,29,286.502443949,818.526315789,731.315789474,639.75,588.65,721.925925926,603.24,783.0,1166.36842105,1006.84210526,900.0,866.0,1010.51851852,905.56,1154.57142857,1347.68421053,938.631578947,851.666666667,801.7,1016.55555556,780.44,1294.47619048,2686.0,3925.63157895,3835.625,3801.8,3457.77777778,4346.6,3190.04761905,2413.42105263,2443.78947368,2422.08333333,2421.7,2468.74074074,2364.64,2785.31818182,1828.0,1347.73684211,1356.16666667,1361.75,1532.25925926,1261.36,1867.54545455,1.0,94,0.0,2012.0,0.850060066572,9.247,0,173.0,266.551,291.0753
848,4.0,28,286.502443949,1033.57894737,735.578947368,643.541666667,611.714285714,742.62962963,610.76,793.380952381,1389.73684211,1028.57894737,917.5,875.714285714,1035.7037037,918.0,1166.0,1581.52631579,947.052631579,872.125,801.857142857,1055.51851852,785.6,1297.28571429,2842.31578947,3921.47368421,3819.58333333,3862.47619048,3463.92592593,4350.56,3177.04761905,2627.47368421,2455.10526316,2453.29166667,2410.0952381,2500.96296296,2368.2,2700.52380952,2051.57894737,1366.36842105,1383.29166667,1357.80952381,1568.22222222,1273.72,1818.57142857,1.0,94,0.0,2012.0,0.847434133143,10.393,0,173.0,125.082,292.4184
849,4.0,30,286.502443949,841.5,724.684210526,650.583333333,603.238095238,695.592592593,615.56,787.619047619,1197.66666667,1029.31578947,922.791666667,883.428571429,994.703703704,921.72,1170.19047619,1393.22222222,948.578947368,872.041666667,808.285714286,1020.18518519,806.6,1317.0952381,2603.44444444,3904.73684211,3811.08333333,3860.19047619,3395.11111111,4321.96,3181.57142857,2434.0,2448.21052632,2452.79166667,2406.9047619,2487.62962963,2381.28,2716.9047619,1906.22222222,1366.21052632,1402.125,1358.04761905,1533.88888889,1284.8,1854.52380952,1.0,94,0.0,2012.0,0.848560526197,10.672,0,173.0,125.082,292.4184
850,4.0,31,286.502443949,832.1875,746.833333333,747.56,602.45,689.333333333,627.24,793.285714286,1168.0,1028.55555556,997.32,883.45,995.888888889,932.8,1161.14285714,1363.375,961.611111111,957.64,816.6,1023.88888889,818.32,1315.28571429,2726.5625,3935.22222222,3895.44,3850.55,3431.07407407,4263.16,3179.33333333,2444.3125,2474.66666667,2523.4,2404.9,2489.25925926,2405.32,2715.47619048,1881.6875,1372.5,1495.8,1359.1,1541.07407407,1298.8,1845.0952381,1.0,94,0.0,2012.0,0.844244747208,8.161,0,173.0,266.551,291.0753
851,4.0,31,285.319608053,842.3125,776.111111111,755.458333333,596.571428571,678.32,641.56,800.523809524,1205.125,1055.94444444,1016.79166667,872.476190476,994.2,944.36,1181.28571429,1377.9375,997.666666667,997.291666667,815.571428571,1004.4,845.24,1335.95238095,2819.4375,3911.05555556,3821.875,3836.0,3567.16,4221.48,3167.28571429,2570.25,2530.88888889,2573.41666667,2418.0,2488.52,2430.2,2756.52380952,1978.5625,1470.38888889,1543.70833333,1355.0,1503.56,1350.8,1890.57142857,1.0,94,0.0,2010.0,0.845412035208,8.657,0,272.0,266.551,291.0753
852,4.0,31,285.319608053,845.3125,777.611111111,745.72,588.142857143,672.166666667,643.04,806.947368421,1201.25,1093.5,1025.68,877.0,996.083333333,971.76,1196.84210526,1396.6875,1050.22222222,1009.12,829.857142857,979.916666667,876.48,1370.21052632,2817.5625,3939.5,3844.8,3811.19047619,3579.66666667,4247.48,3164.57894737,2599.25,2563.0,2580.08,2423.04761905,2467.29166667,2427.32,2748.26315789,2028.1875,1476.72222222,1547.2,1370.76190476,1473.20833333,1326.84,1868.47368421,1.0,94,0.0,2010.0,0.848270198118,6.754,0,272.0,266.551,291.0753
853,4.0,32,286.502443949,941.6875,963.588235294,846.68,778.727272727,816.36,836.24,915.631578947,1393.0,1358.47058824,1198.6,1108.77272727,1208.72,1241.16,1344.73684211,1625.25,1402.11764706,1301.52,1147.86363636,1301.24,1277.52,1544.94736842,2804.625,3749.64705882,3559.2,3430.27272727,3364.8,3778.56,2932.36842105,2768.1875,2866.41176471,2785.64,2568.68181818,2643.92,2679.16,2850.36842105,2253.9375,1965.17647059,1848.04,1618.04545455,1752.04,1761.68,2140.36842105,1.0,94,0.0,2012.0,0.803786632392,7.807,0,173.0,266.551,291.0753
854,4.0,32,285.319608053,1264.625,1338.05882353,1103.12,962.25,1025.36,1342.30769231,1076.75,1835.625,1912.70588235,1628.24,1384.05,1515.08,1875.38461538,1579.05,2213.9375,2257.0,1931.52,1624.2,1780.76,2190.11538462,1914.3,2967.4375,3284.05882353,3089.04,2889.6,3062.2,3319.96153846,2699.55,3554.5625,3704.70588235,3343.92,2911.75,3102.44,3431.84615385,3297.8,3152.0625,3194.64705882,2746.12,2364.0,2456.52,2790.53846154,2841.05,0.0,94,1.0,2010.0,0.746936843346,7.95,0,272.0,125.082,292.4184
855,4.0,11,286.502443949,946.625,880.85,831.7,755.235294118,833.909090909,809.481481481,892.48,1343.41666667,1238.3,1195.2,1098.23529412,1222.27272727,1203.33333333,1314.48,1523.75,1273.95,1286.2,1151.82352941,1333.09090909,1248.03703704,1487.52,2988.75,3859.25,3321.35,3659.11764706,3216.63636364,3967.7037037,3454.2,2859.92,2755.55,2520.3,2637.35294118,2695.54545455,2741.74074074,2905.04,2335.8,1911.85,1754.6,1796.52941176,2011.09090909,1918.81481481,2164.76,1.0,96,1.0,2012.0,0.819297778928,5.51,0,178.0,266.551,291.0753
856,4.0,15,286.502443949,913.956521739,738.4,701.5,624.470588235,681.636363636,600.148148148,800.041666667,1275.91304348,1051.25,982.0,924.764705882,1016.5,928.666666667,1147.875,1445.26086957,966.5,1010.5,900.0,1052.5,792.296296296,1253.08333333,2779.52173913,4278.55,3702.65,3744.64705882,3410.09090909,4568.07407407,3556.375,2621.82608696,2588.0,2498.0,2532.17647059,2486.81818182,2392.11111111,2673.41666667,2071.30434783,1430.35,1461.45,1481.23529412,1622.0,1286.22222222,1754.95833333,1.0,96,0.0,2012.0,0.856221107329,7.473,0,178.0,141.651,290.8796
857,4.0,18,286.502443949,913.545454545,710.35,654.333333333,608.705882353,674.318181818,584.777777778,773.5,1270.31818182,1013.9,929.619047619,884.294117647,965.772727273,894.777777778,1129.79166667,1437.13636364,905.8,888.857142857,856.588235294,989.090909091,739.296296296,1231.75,2810.72727273,4347.15,3841.14285714,3766.05882353,3435.04545455,4626.03703704,3581.91666667,2641.13636364,2531.0,2447.85714286,2477.94117647,2438.86363636,2303.37037037,2644.29166667,2074.09090909,1374.95,1370.14285714,1422.23529412,1528.59090909,1186.92592593,1725.08333333,1.0,96,0.0,2012.0,0.857095254933,7.096,0,178.0,266.551,291.0753
858,4.0,19,286.502443949,927.454545455,697.05,644.523809524,611.277777778,672.636363636,566.259259259,777.375,1284.86363636,996.5,906.238095238,872.777777778,969.909090909,882.962962963,1131.75,1456.40909091,891.25,877.857142857,829.666666667,974.545454545,729.888888889,1236.66666667,2870.22727273,4438.75,3896.66666667,3856.5,3456.63636364,4674.96296296,3643.29166667,2677.04545455,2503.9,2439.47619048,2415.83333333,2445.86363636,2307.33333333,2650.0,2106.77272727,1327.85,1371.85714286,1332.88888889,1536.77272727,1158.0,1719.375,1.0,96,0.0,2012.0,0.862783773319,7.21,0,173.0,141.651,290.8796
859,4.0,23,286.502443949,961.909090909,724.0,649.428571429,602.555555556,660.045454545,574.962962963,796.291666667,1340.31818182,1014.72727273,912.428571429,869.444444444,963.636363636,871.888888889,1158.875,1512.81818182,905.909090909,867.857142857,831.555555556,970.545454545,715.777777778,1252.16666667,2913.36363636,4334.54545455,3877.33333333,3831.16666667,3475.68181818,4652.2962963,3736.83333333,2759.59090909,2549.22727273,2456.85714286,2425.66666667,2463.68181818,2329.77777778,2720.79166667,2188.68181818,1379.63636364,1378.23809524,1358.77777778,1537.86363636,1159.55555556,1775.29166667,1.0,96,0.0,2012.0,0.859251032787,6.929,0,173.0,125.082,292.4184
860,4.0,27,286.502443949,966.636363636,712.318181818,629.090909091,598.277777778,653.363636364,578.464285714,794.64,1329.18181818,1003.40909091,899.227272727,860.5,946.681818182,867.214285714,1159.6,1518.45454545,897.318181818,854.272727273,819.666666667,965.318181818,713.392857143,1255.72,2932.77272727,4360.68181818,3954.40909091,3830.5,3473.0,4568.60714286,3669.36,2735.45454545,2530.13636364,2404.04545455,2442.83333333,2460.27272727,2321.78571429,2696.92,2161.90909091,1351.86363636,1325.59090909,1370.61111111,1536.22727273,1182.57142857,1782.0,1.0,96,0.0,2012.0,0.856285515037,7.389,0,173.0,266.551,291.0753
861,4.0,28,285.319608053,954.090909091,714.863636364,631.545454545,589.368421053,654.636363636,574.357142857,784.56,1312.45454545,1012.81818182,896.772727273,1174.0,943.681818182,868.642857143,1139.28,1500.77272727,896.0,860.0,1135.95,952.954545455,704.857142857,1246.44,2827.45454545,4267.45454545,3908.18181818,3914.4,3398.18181818,4537.85714286,3625.16,2663.09090909,2527.40909091,2402.68181818,2638.5,2428.77272727,2300.71428571,2662.96,2071.59090909,1371.31818182,1329.86363636,1542.75,1508.36363636,1174.32142857,1743.32,1.0,96,0.0,2010.0,0.854804904495,9.361,0,272.0,125.082,292.4184
862,4.0,32,286.502443949,931.090909091,719.636363636,631.173913043,593.578947368,657.318181818,574.185185185,765.84,1294.36363636,1011.72727273,896.130434783,866.368421053,948.272727273,876.740740741,1121.88,1475.40909091,905.681818182,832.391304348,821.789473684,961.727272727,715.185185185,1212.44,2679.59090909,4199.40909091,3921.7826087,3714.36842105,3311.63636364,4502.51851852,3548.8,2591.59090909,2505.18181818,2385.52173913,2464.10526316,2375.59090909,2307.51851852,2629.56,2028.54545455,1374.95454545,1287.47826087,1404.89473684,1466.72727273,1176.81481481,1701.12,1.0,96,0.0,2012.0,0.854169997307,9.936,0,173.0,266.551,291.0753
863,4.0,34,286.502443949,919.047619048,681.666666667,623.47826087,583.473684211,650.636363636,579.592592593,774.125,1274.23809524,970.904761905,893.47826087,855.947368421,941.227272727,874.703703704,1127.16666667,1441.19047619,841.476190476,832.608695652,809.789473684,940.636363636,718.444444444,1240.125,2679.42857143,4205.28571429,3858.91304348,3679.0,3214.13636364,4450.22222222,3432.875,2511.04761905,2387.52380952,2374.47826087,2389.89473684,2317.40909091,2305.03703704,2613.375,1953.52380952,1261.0952381,1296.7826087,1343.05263158,1416.45454545,1169.44444444,1724.33333333,1.0,96,0.0,2012.0,0.852216284558,9.296,0,173.0,125.082,292.4184
864,4.0,34,286.502443949,907.571428571,699.4,632.739130435,593.315789474,642.818181818,579.88,790.12,1251.61904762,986.65,896.608695652,855.210526316,928.318181818,878.16,1148.04,1401.28571429,880.55,816.47826087,814.947368421,926.181818182,730.2,1269.28,2609.38095238,4081.8,3793.30434783,3624.05263158,3161.90909091,4294.76,3348.08,2392.19047619,2380.85,2343.08695652,2343.94736842,2296.36363636,2284.04,2610.24,1868.47619048,1249.2,1285.13043478,1298.36842105,1409.54545455,1168.16,1716.88,1.0,95,0.0,2012.0,0.848886647248,15.986,0,173.0,266.551,291.0753
865,4.0,33,286.502443949,890.6,891.285714286,614.363636364,586.315789474,641.181818182,590.833333333,773.727272727,1237.95,1159.66666667,879.0,863.526315789,920.818181818,879.0,1131.45454545,1416.35,1044.66666667,805.409090909,799.052631579,921.318181818,734.583333333,1236.09090909,2644.6,4099.0,3713.5,3545.21052632,3092.72727273,4263.20833333,3269.72727273,2403.8,2480.38095238,2275.0,2314.0,2304.27272727,2308.75,2579.04545455,1833.4,1386.0952381,1240.45454545,1277.63157895,1419.18181818,1171.79166667,1734.86363636,1.0,95,0.0,2012.0,0.845877416097,9.052,0,173.0,125.082,292.4184
866,4.0,31,286.502443949,880.65,702.05,607.52173913,585.9,661.52173913,596.48,783.0,1253.1,1288.47619048,1143.58333333,841.4,950.304347826,878.64,1132.36363636,1422.0,1191.0,819.739130435,790.5,957.826086957,725.68,1238.81818182,2607.3,4192.19047619,3716.75,3581.15,3075.17391304,4280.56,3253.77272727,2415.9,2511.95238095,2306.95833333,2311.25,2366.65217391,2313.56,2609.40909091,1884.05,1391.85714286,1271.66666667,1259.3,1487.34782609,1195.08,1761.09090909,1.0,95,0.0,2012.0,0.84337238153,12.195,0,173.0,266.551,291.0753
867,4.0,28,286.502443949,905.434782609,686.9,591.583333333,563.3,645.782608696,570.08,788.5,1238.95652174,971.85,1114.92,824.95,948.304347826,874.52,1138.95454545,1398.52173913,858.8,764.666666667,746.45,955.0,711.24,1266.63636364,2807.82608696,4173.45,4084.96,3774.05,3244.43478261,4477.84,3350.27272727,2424.43478261,2414.4,2351.6,2334.6,2377.17391304,2303.04,2655.09090909,1853.82608696,1294.45,1267.32,1271.65,1475.13043478,1171.88,1804.13636364,1.0,95,0.0,2012.0,0.853989719704,8.025,0,173.0,125.082,292.4184
868,4.0,28,286.502443949,857.47826087,819.0,601.166666667,557.45,653.913043478,566.36,772.636363636,1204.65217391,1111.80952381,858.416666667,826.25,951.565217391,865.84,1146.0,1354.34782609,985.428571429,752.166666667,755.0,949.652173913,696.16,1256.04545455,2834.69565217,4327.23809524,4259.4,3919.7,3366.56521739,4622.0,3373.72727273,2481.34782609,2529.85714286,2411.48,2348.05,2400.0,2313.44,2655.22727273,1902.69565217,1402.42857143,1301.16,1273.95,1478.30434783,1175.4,1799.18181818,1.0,95,0.0,2012.0,0.857616000289,6.183,0,173.0,266.551,291.0753
869,4.0,25,286.502443949,859.0,833.409090909,604.25,570.15,650.5,582.12,768.681818182,1209.90909091,1105.86363636,861.375,852.1,949.090909091,879.04,1132.77272727,1384.04545455,972.454545455,766.0,783.8,951.5,706.12,1250.40909091,2838.13636364,4296.40909091,4086.20833333,3898.6,3448.40909091,4563.36,3382.63636364,2547.59090909,2510.72727273,2334.45833333,2380.05,2449.54545455,2322.88,2636.0,1973.04545455,1388.0,1252.625,1301.95,1483.72727273,1191.16,1773.0,1.0,95,0.0,2012.0,0.852008996394,7.384,0,173.0,125.082,292.4184
870,4.0,25,286.502443949,863.142857143,691.761904762,610.416666667,583.65,635.772727273,583.24,778.863636364,1224.0,972.619047619,876.25,863.1,960.818181818,876.44,1144.0,1383.80952381,855.0,794.083333333,817.2,953.409090909,710.56,1249.72727273,2853.28571429,4170.76190476,4063.75,3851.05,3455.86363636,4508.36,3391.18181818,2572.66666667,2443.47619048,2353.83333333,2422.5,2473.63636364,2326.96,2647.54545455,2016.71428571,1291.61904762,1286.41666667,1331.6,1518.13636364,1195.64,1791.27272727,1.0,95,0.0,2012.0,0.851338879541,7.85,0,173.0,266.551,291.0753
871,4.0,25,286.502443949,907.826086957,702.0,615.416666667,598.95,650.913043478,583.28,789.363636364,1257.91304348,993.952380952,880.291666667,884.05,949.391304348,881.72,1157.59090909,1438.26086957,888.476190476,818.541666667,829.4,963.304347826,729.0,1265.0,2768.30434783,4024.95238095,3949.125,3796.95,3478.47826087,4453.8,3400.27272727,2595.2173913,2486.76190476,2364.625,2472.3,2461.47826087,2354.84,2681.54545455,2006.86956522,1371.14285714,1329.41666667,1389.6,1502.73913043,1217.12,1812.68181818,1.0,95,0.0,2012.0,0.85236283504,8.724,0,173.0,266.551,291.0753
872,4.0,24,286.502443949,916.909090909,726.952380952,637.68,604.45,657.291666667,605.08,781.954545455,1262.77272727,1006.85714286,897.0,892.85,963.125,886.52,1152.59090909,1469.04545455,929.80952381,849.96,843.8,973.916666667,748.72,1274.27272727,2688.81818182,3869.66666667,3820.72,3694.45,3432.95833333,4377.64,3386.36363636,2628.04545455,2515.0,2414.28,2508.6,2459.41666667,2388.84,2686.27272727,2052.04545455,1409.52380952,1366.44,1432.35,1512.66666667,1257.08,1822.40909091,1.0,95,0.0,2012.0,0.847770884235,8.347,0,173.0,266.551,291.0753
873,4.0,25,286.502443949,903.523809524,724.909090909,635.36,601.9,648.291666667,640.0,757.818181818,1275.76190476,999.409090909,917.68,887.35,951.0,940.481481481,1118.45454545,1481.14285714,938.545454545,883.6,839.9,965.041666667,811.074074074,1228.18181818,2600.66666667,3785.45454545,3732.04,3591.8,3304.375,4281.59259259,3303.59090909,2616.38095238,2469.09090909,2422.76,2472.45,2424.83333333,2345.81481481,2631.72727273,2057.57142857,1407.04545455,1372.8,1431.95,1478.25,1245.77777778,1783.31818182,1.0,95,0.0,2012.0,0.839378181892,12.177,0,173.0,141.651,290.8796
874,4.0,27,285.319608053,968.434782609,710.772727273,638.92,605.7,650.5,644.222222222,756.909090909,1330.08695652,993.0,915.28,878.15,949.125,929.407407407,1119.09090909,1515.39130435,918.272727273,862.08,844.9,962.208333333,793.296296296,1226.45454545,2643.95652174,3864.0,3753.88,3613.35,3320.625,4327.62962963,3287.81818182,2563.69565217,2445.54545455,2411.8,2439.75,2428.29166667,2339.51851852,2610.86363636,2003.91304348,1359.77272727,1355.4,1400.2,1477.08333333,1239.55555556,1767.5,1.0,95,0.0,2010.0,0.838600506626,9.567,0,272.0,266.551,291.0753
875,4.0,28,286.502443949,951.434782609,716.363636364,638.833333333,602.285714286,641.6,610.115384615,789.409090909,1304.13043478,997.818181818,911.541666667,878.380952381,940.2,908.961538462,1153.04545455,1481.95652174,918.090909091,868.333333333,838.333333333,942.64,778.807692308,1271.09090909,2686.95652174,3922.81818182,3835.54166667,3768.33333333,3418.6,4376.11538462,3150.90909091,2501.7826087,2460.86363636,2429.91666667,2419.14285714,2438.52,2389.38461538,2639.54545455,1954.65217391,1362.31818182,1350.5,1369.47619048,1454.64,1271.5,1793.0,1.0,94,0.0,2012.0,0.848590560826,11.352,0,173.0,266.551,291.0753
876,4.0,29,286.502443949,847.0,722.19047619,637.739130435,609.19047619,679.307692308,610.615384615,790.636363636,1192.85714286,1012.71428571,900.347826087,882.0,984.807692308,920.038461538,1156.13636364,1366.85714286,937.714285714,842.086956522,834.142857143,1001.0,792.384615385,1281.13636364,2626.38095238,3828.14285714,3854.47826087,3740.80952381,3459.92307692,4341.61538462,3151.13636364,2394.28571429,2467.0952381,2396.73913043,2448.52380952,2499.46153846,2408.65384615,2654.45454545,1835.66666667,1400.33333333,1326.95652174,1386.14285714,1522.84615385,1285.92307692,1820.09090909,1.0,94,0.0,2012.0,0.848084242212,10.154,0,173.0,125.082,292.4184
877,4.0,30,286.502443949,836.35,716.095238095,630.47826087,598.761904762,669.192307692,599.0,786.545454545,1202.0,1006.0,900.217391304,874.095238095,981.076923077,912.307692308,1153.63636364,1389.1,926.571428571,835.130434783,827.857142857,996.307692308,786.115384615,1293.18181818,2594.4,3889.04761905,3884.60869565,3751.85714286,3477.26923077,4366.0,3167.04545455,2447.2,2477.23809524,2412.13043478,2474.28571429,2493.88461538,2406.23076923,2646.54545455,1915.8,1399.52380952,1336.91304348,1412.0,1543.42307692,1289.42307692,1825.09090909,1.0,94,0.0,2012.0,0.851644154334,9.233,0,173.0,125.082,292.4184
878,4.0,30,286.502443949,828.421052632,728.0,620.52173913,593.285714286,677.074074074,602.52,787.727272727,1177.78947368,1000.14285714,885.695652174,876.857142857,992.407407407,920.32,1155.5,1366.05263158,918.857142857,826.52173913,822.571428571,1019.85185185,792.12,1291.5,2698.68421053,4029.85714286,3925.86956522,3799.42857143,3477.33333333,4402.76,3170.81818182,2485.10526316,2475.38095238,2398.52173913,2462.66666667,2461.44444444,2429.4,2644.54545455,1915.52631579,1383.14285714,1328.2173913,1409.76190476,1514.51851852,1296.68,1825.81818182,1.0,94,0.0,2012.0,0.851837460377,8.701,0,173.0,266.551,291.0753
879,4.0,30,285.319608053,847.210526316,736.2,632.086956522,598.761904762,691.555555556,636.12,789.0,1205.0,1048.0,905.913043478,876.666666667,1012.7037037,939.8,1178.38095238,1396.57894737,960.75,843.130434783,842.80952381,1034.48148148,828.24,1313.95238095,2779.15789474,3973.15,3931.2173913,3797.33333333,3466.88888889,4376.6,3132.04761905,2572.84210526,2533.15,2427.95652174,2478.9047619,2494.51851852,2455.56,2685.33333333,1994.36842105,1439.3,1360.60869565,1423.0952381,1548.62962963,1358.04,1871.76190476,1.0,94,0.0,2010.0,0.84746246395,7.31,0,272.0,266.551,291.0753
880,4.0,31,286.502443949,994.15,779.0,668.36,609.05,785.25,634.6,800.095238095,1333.55,1072.26315789,940.96,879.4,1094.10714286,956.52,1179.47619048,1504.35,1030.10526316,914.48,840.7,1140.57142857,874.64,1325.9047619,2866.7,3979.36842105,3962.64,3879.8,3508.07142857,4397.08,3104.57142857,2625.35,2545.63157895,2485.56,2427.15,2551.78571429,2458.36,2773.77272727,2047.7,1467.15789474,1418.16,1359.75,1599.57142857,1349.68,1912.18181818,1.0,94,0.0,2012.0,0.852856032706,5.645,0,173.0,266.551,291.0753
881,4.0,32,286.129641215,1090.71428571,936.0,805.6,771.333333333,925.035714286,838.0,912.666666667,1489.42857143,1342.84210526,1181.4,1125.42857143,1299.17857143,1234.36,1358.19047619,1734.80952381,1396.36842105,1253.16,1170.14285714,1421.32142857,1271.04,1562.57142857,2858.33333333,3725.10526316,3668.24,3534.9047619,3323.71428571,3912.8,2903.19047619,2820.14285714,2891.84210526,2729.4,2599.33333333,2725.35714286,2701.04,2849.57142857,2291.66666667,1922.78947368,1774.8,1678.33333333,1900.39285714,1787.16,2148.66666667,1.0,94,0.0,2009.0,0.810522851243,5.924,0,134.0,266.551,291.0753
